ID,year_,arrival_date,departure_date,tenure,young,mates,success_yn,latit,longit,present_next_year,present_previous_year,tarsus,wing,weight,hema,testo
162116333,2005,160,170,11,4,1,1,71.32530563,-156.643525,0,0,29.29999924,139,94.5,60.3,1463.2822
162116334,2005,160,178,19,9,4,1,71.32570435,-156.6456974,0,0,29.04999924,140,104.5,57.67,1449.10829
162116336,2005,160,160,1,0,0,0,71.32938,-156.643,0,0,28.39999962,141,84,58.33,1629.6323
162116339,2005,166,183,18,0,0,0,71.3258216,-156.6680652,0,0,30.79999924,142,99,57,2487.09763
162116340,2005,160,171,12,2,1,1,71.32912529,-156.6399482,0,0,28.79999924,140,77,56.67,4662.73375
162116343,2005,161,179,19,12,3,1,71.32131667,-156.6639426,0,0,31.89999962,146,104,NA,11173.72163
162116345,2005,163,164,2,3,1,1,71.314965,-156.66475,0,0,31.39999962,144,96,NA,5700.77905
162116346,2005,165,181,17,4,1,1,71.31516106,-156.6638153,0,0,28.89999962,147,102,65.17,23769.94749
162116347,2005,167,182,16,3,1,1,71.317273,-156.646594,0,0,29.5,148.5,105,61.5,7992.77324
162116351,2005,165,176,12,1,1,1,71.3192,-156.6515,1,0,29.10000038,142.5,95,56.17,2499.75683
162116351,2006,164,164,1,0,0,0,71.31848,-156.6493,0,1,29.78000069,144,78,53.5,5145.28242
162116352,2005,162,170,9,3,1,1,71.325786,-156.647664,0,0,30,150.5,92.5,57.75,6172.06233
162116353,2005,163,173,11,4,1,1,71.32118091,-156.6524518,0,0,30.10000038,145.5,105,58.17,7159.92797
162116354,2005,161,161,1,0,0,0,71.33115,-156.6427,0,0,27.5,144,96.5,64.25,2385.9158
162116358,2005,161,168,8,10,3,1,71.32148708,-156.6732048,0,0,29.29999924,146,102.5,56.5,3819.72807
162116359,2005,161,161,1,0,0,0,71.3238,-156.6789,0,0,29.10000038,142.5,101,57,9466.26456
162116361,2005,161,176,16,0,0,0,71.32383,-156.647195,0,0,29,147.5,110,63,30936.61474
162116362,2005,161,163,3,0,0,0,71.32261,-156.67493,0,0,29.89999962,142,100.5,NA,2989.53356
162116363,2005,166,166,1,0,0,0,71.32318,-156.6656,0,0,29.5,148,92,60.25,9568.88486
162116364,2005,162,164,3,8,2,1,71.328454,-156.648574,0,0,29.01000023,143,97,55.17,13849.22576
162116365,2005,161,161,1,0,0,0,71.32365,-156.6786,0,0,30.04999924,142,112.5,NA,15985.06089
162116366,2005,166,183,18,0,0,0,71.32294548,-156.6635135,0,0,30.5,146,99,55.5,5672.35584
162116367,2005,161,185,25,7,2,1,71.32283517,-156.6727176,0,0,27.79999924,138,99.5,NA,2648.28957
162116368,2005,166,166,1,0,0,0,71.32366,-156.6646,0,0,29.85000038,150,104,64.75,14579.11398
162116369,2005,161,161,1,3,2,1,71.32381,-156.6413,0,0,31.10000038,145,103,NA,5952.74441
162116370,2005,161,181,21,7,4,1,71.32373889,-156.6456683,1,0,30.02000046,146,100,NA,6184.72906
162116370,2006,160,170,11,0,0,0,71.32493154,-156.6409638,0,1,30.67000008,145,97.5,52.6667,2089.36981
162116371,2005,166,179,14,7,2,1,71.32433115,-156.6662688,0,0,30.39999962,144,101,61.5,10873.1569
162116372,2005,167,177,11,1,1,1,71.3209404,-156.6616656,0,0,29.29999924,141.5,96,66.13,8907.76029
162116373,2005,164,168,5,0,0,0,71.31915556,-156.6557222,0,0,30.39999962,143,89,58.38,4390.69305
162116375,2005,167,180,14,0,0,0,71.32171929,-156.669445,0,0,29.10000038,146.5,95,58.17,4116.52276
162116377,2005,163,164,2,0,0,0,71.32466,-156.643525,0,0,29.20000076,142.5,102,58.5,16517.35587
162116378,2005,165,177,13,4,1,1,71.32887205,-156.6426009,0,0,29.70000076,148,109,61.25,2467.01397
162116381,2005,162,166,5,8,2,1,71.3200905,-156.6683078,0,0,30.04999924,144,104,50.5,NA
162116386,2005,167,181,15,0,0,0,71.3174675,-156.6517442,0,0,28.29999924,145,106,63.5,10954.65581
162116387,2005,167,174,8,2,1,1,71.32063182,-156.6545927,0,0,30.29999924,144,90,60,6488.74998
162116388,2005,167,182,16,0,0,0,71.31896647,-156.6613124,0,0,29.20000076,145,85,NA,5423.53974
162116391,2005,167,174,8,4,1,1,71.31691316,-156.6679468,0,0,31.39999962,142,103,NA,938.15394
162116392,2005,167,181,15,0,0,0,71.3198445,-156.655547,0,0,29.70000076,142,94,64.67,3423.99491
162116394,2005,167,167,1,0,0,0,71.32105,-156.655,0,0,29.70000076,148.5,97,63.8,5980.10786
162116395,2005,167,176,10,0,0,0,71.31207667,-156.6423444,0,0,29.10000038,145,91,NA,6796.14955
162116396,2005,167,180,14,0,0,0,71.31701125,-156.6455225,0,0,30.10000038,149,97,NA,3727.98977
162116397,2005,167,173,7,0,0,0,71.31387583,-156.6591758,0,0,29.89999962,144,98,NA,2506.64099
162116400,2005,174,174,1,0,0,0,71.32319,-156.6731,0,0,27.10000038,148,98,61.75,8798.08239
198103101,2005,167,171,5,0,0,0,71.32069333,-156.6599556,0,0,30.5,147,106.5,57.5,14634.1124
198103102,2005,167,182,16,1,1,1,71.3256792,-156.6424088,0,0,30.29999924,147,93,58,5086.21033
198103105,2005,177,177,1,0,0,0,71.32085,-156.6496,0,0,28.5,144.5,105,62.67,1131.81471
198103106,2008,162,162,1,0,0,0,71.32318,-156.6593,0,0,28.79999924,147,115,57.5,8458.62453
198103110,2005,171,184,14,4,1,1,71.32149471,-156.6480121,0,0,29,138,97,62,2945.58891
198103111,2005,179,179,1,0,0,0,71.32633,-156.6427,0,0,30,144,91,59.5,248.13166
198103112,2005,174,181,8,0,0,0,71.32699333,-156.6425067,1,0,30.39999962,146.5,104,57.5,6417.55364
198103112,2006,148,178,31,8,2,1,71.32528333,-156.646725,0,1,30.01000023,148,107,58.3333,1748.92597
198103113,2005,177,177,1,0,0,0,71.32557,-156.6431,0,0,29.79999924,142,85,58.63,231.75002
198103119,2005,174,184,11,4,1,1,71.32049273,-156.6425173,0,0,29.5,147,101.5,60.5,1625.6672
198103120,2005,178,178,1,0,0,0,71.322105,-156.66035,0,0,NA,NA,94,59.5,1762.53131
198103123,2005,170,180,11,0,0,0,71.31925,-156.6506367,0,0,30.5,147,93,60.33,11697.32845
198103124,2005,177,177,1,0,0,0,71.31928,-156.6435,0,0,29,144,104,62.33,2486.18005
198103125,2005,170,183,14,3,1,1,71.32153811,-156.6631446,0,0,29.89999962,147,101,56.33,5155.47228
198103126,2005,171,184,14,4,1,1,71.32225242,-156.6560452,1,0,28.29999924,145,91,62.75,7690.55663
198103126,2006,164,174,11,0,0,0,71.32299571,-156.6535171,1,1,29.39999962,144,92,62.6667,13477.31408
198103126,2007,163,185,23,18,4,1,71.32232,-156.6547958,1,1,28.06999969,144,92.09999847,63.5,1263.0782
198103126,2008,161,178,18,4,1,1,71.321915,-156.6558338,0,1,29,146,NA,NA,5233.71305
198103128,2005,177,177,1,15,4,1,71.32085,-156.6496,0,0,29.10000038,144,106,58.67,10716.90177
198103129,2005,174,183,10,10,3,1,71.32232692,-156.6287185,0,0,29.89999962,144,96,58.63,7443.3963
198103130,2005,173,182,10,0,0,0,71.32609087,-156.6408896,0,0,30.89999962,149,106.5,58.75,1927.09967
198103132,2005,177,180,4,1,1,1,71.31960333,-156.66102,0,0,28.5,146,100,65.5,567.2343
198103133,2005,171,184,14,0,0,0,71.32341931,-156.6689428,0,0,27.89999962,144,101,60,4843.61573
198103134,2005,171,181,11,0,0,0,71.32356935,-156.672061,0,0,28.20000076,147.5,101,60,3496.39752
198103138,2005,179,179,1,4,1,1,71.32267,-156.63387,0,0,28.29999924,144,102,56.5,5672.81558
198103139,2005,178,178,1,0,0,0,71.31961,-156.6627,0,0,28.70000076,143,94.5,56.1,3970.52314
198103142,2005,177,185,9,4,1,1,71.326137,-156.655631,0,0,27.39999962,144,102,59.67,1135.61434
198103147,2005,171,182,12,0,0,0,71.316401,-156.650967,0,0,30,140.5,101,61.67,4953.11994
198103150,2005,177,177,1,13,4,1,71.3122,-156.6633,0,0,29.70000076,144,109,63.6,3130.50251
198103153,2005,174,181,8,0,0,0,71.32050182,-156.6638864,1,0,28.79999924,145,94,62.67,10656.46305
198103153,2006,162,162,1,0,0,0,71.321005,-156.669295,0,1,29,149,99,59.375,39099.55914
198103156,2005,174,177,4,0,0,0,71.32136583,-156.6681608,0,0,29.60000038,142,81,56.38,202.18758
198103167,2005,171,171,1,3,1,1,71.32358,-156.6499,0,0,28.10000038,141,98,59.83,4095.0854
198103171,2005,161,180,20,9,4,1,71.32187235,-156.6666824,0,0,30.03000069,143,99,NA,4699.15476
198103173,2005,176,178,3,0,0,0,71.32248,-156.6710867,0,0,30.10000038,145,101,58.33,8792.2469
198103175,2005,178,178,1,2,1,1,71.31509,-156.6481,0,0,29.89999962,151,104,57,1621.20218
198103187,2005,174,185,12,0,0,0,71.32087667,-156.665925,0,0,27.60000038,145.5,101,60.88,24083.46058
198103191,2005,176,177,2,0,0,0,71.313625,-156.659225,0,0,30.79999924,145,96,56,698.95384
198103193,2005,176,176,1,0,0,0,71.3226,-156.6702,0,0,28.14999962,133,80,59,16401.58561
198113178,2005,176,181,6,0,0,0,71.321105,-156.664065,0,0,27.70000076,139,103,60.67,3740.87414
199124675,2006,148,180,33,3,1,1,71.32227735,-156.6670997,0,0,27.20000076,140,83,NA,NA
199177398,2006,175,177,3,0,0,0,71.3139,-156.6463833,0,0,31.05999947,148,98,59.3,2764.39396
221113017,2006,178,178,1,0,0,0,71.31287,-156.6573,0,0,28.5,144,93,59,3946.7441
221113849,2007,173,173,1,0,0,0,71.32416,-156.66478,0,0,30.62999916,139,87.40000153,51.5,NA
233113014,2008,156,162,7,0,0,0,71.32353231,-156.6709669,0,0,27.87000084,142,66.19999695,35.25,7648.20618
233113149,2008,178,182,5,0,0,0,71.32238,-156.6701083,0,0,27.69000053,144,81.40000153,50.88,113.43438
233113217,2008,157,159,3,0,0,0,71.324,-156.67553,0,0,29.62000084,144,100.1999969,NA,565.99673
233113219,2008,157,159,3,0,0,0,71.32319,-156.6713425,0,0,27.69000053,148.5,102.8000031,58,1465.99222
233113220,2008,157,157,1,0,0,0,71.32369,-156.6752,0,0,27.95000076,148,102.9000015,NA,1109.68109
250103801,2009,150,167,18,0,0,0,71.321334,-156.666402,0,0,29.40999985,145,106.5,62.75,10587.44842
250103954,2009,155,155,1,0,0,0,71.3214,-156.67243,0,0,28.47999954,145,90.5,58,10664.75196
250103964,2009,177,177,1,0,0,0,71.31837,-156.65629,0,0,28.29999924,146.5,102.5,NA,NA
